order_id,method_code,paid_at,status,amount,external_receipt_no
6377,CARD,2025-04-14 22:08:00,PAID,39275.00,3-6977
6376,CARD,2025-04-14 21:23:00,PAID,25875.00,3-6976
6375,CASH,2025-04-14 20:43:00,PAID,15200.00,3-6975
6374,CARD,2025-04-14 20:06:00,PAID,27950.00,3-6974
6373,CARD,2025-04-14 19:52:00,PAID,14300.00,3-6973
6372,CARD,2025-04-14 19:37:00,PAID,36965.00,3-6972
6371,CARD,2025-04-14 19:10:00,PAID,13900.00,3-6971
6370,CARD,2025-04-14 18:49:00,PAID,19000.00,3-6970
6369,CARD,2025-04-14 00:45:00,PAID,20300.00,3-6969
6368,CASH,2025-04-14 00:05:00,PAID,6100.00,3-6968
6367,CARD,2025-04-13 23:56:00,PAID,22950.00,3-6967
6366,CARD,2025-04-13 23:20:00,PAID,24000.00,3-6966
6365,CASH,2025-04-13 23:06:00,PAID,14400.00,3-6965
6364,CARD,2025-04-13 22:30:00,PAID,6400.00,3-6964
6363,CARD,2025-04-13 22:29:00,PAID,3400.00,3-6963
6362,CASH,2025-04-13 22:25:00,PAID,17100.00,3-6962
6361,CARD,2025-04-13 22:17:00,PAID,19800.00,3-6961
6360,CASH,2025-04-13 22:13:00,PAID,25140.00,3-6960
6359,CARD,2025-04-13 22:12:00,PAID,2500.00,3-6959
6358,CARD,2025-04-13 22:11:00,PAID,59595.00,3-6958
6357,CARD,2025-04-13 21:59:00,PAID,23175.00,3-6957
6356,CARD,2025-04-13 21:58:00,PAID,19275.00,3-6956
6355,CARD,2025-04-13 21:51:00,PAID,44575.00,3-6955
6354,CASH,2025-04-13 21:50:00,PAID,2200.00,9-1093
6353,CASH,2025-04-13 21:49:00,PAID,26175.00,3-6954
6352,CASH,2025-04-13 21:45:00,PAID,2200.00,3-6953
6351,CARD,2025-04-13 21:20:00,PAID,3675.00,3-6952
6350,CARD,2025-04-13 21:14:00,PAID,2500.00,3-6951
6349,CARD,2025-04-13 21:12:00,PAID,29900.00,3-6950
6348,CASH,2025-04-13 21:11:00,PAID,6800.00,3-6949
6347,CARD,2025-04-13 21:10:00,PAID,9350.00,3-6948
6346,CARD,2025-04-13 21:08:00,PAID,12400.00,3-6947
6345,CARD,2025-04-13 21:07:00,PAID,5700.00,3-6946
6344,CARD,2025-04-13 21:00:00,PAID,54700.00,3-6945
6343,CARD,2025-04-13 20:58:00,PAID,13400.00,3-6944
6342,CARD,2025-04-13 20:58:00,PAID,23500.00,3-6943
6341,CARD,2025-04-13 20:56:00,PAID,28215.00,3-6942
6340,CASH,2025-04-13 20:35:00,PAID,25500.00,2-1121
6339,CARD,2025-04-13 20:24:00,PAID,24975.00,2-1120
6338,CASH,2025-04-13 20:23:00,PAID,7000.00,2-1119
6337,CARD,2025-04-13 20:21:00,PAID,33700.00,2-1118
6336,CARD,2025-04-13 20:20:00,PAID,15600.00,2-1117
6335,CARD,2025-04-13 20:19:00,PAID,28600.00,2-1116
6334,CARD,2025-04-13 20:17:00,PAID,7100.00,2-1115
6333,CARD,2025-04-13 20:16:00,PAID,22100.00,2-1114
6332,CARD,2025-04-13 20:15:00,PAID,23000.00,2-1113
6331,CARD,2025-04-13 20:13:00,PAID,26950.00,2-1112
6330,CARD,2025-04-13 20:11:00,PAID,17700.00,2-1111
6329,CASH,2025-04-13 20:09:00,PAID,3500.00,2-1110
6328,CARD,2025-04-13 20:00:00,PAID,33401.00,3-6941
6327,CARD,2025-04-13 19:58:00,PAID,35900.00,3-6940
6326,CASH,2025-04-13 19:54:00,PAID,21690.00,3-6939
6325,CASH,2025-04-13 19:45:00,PAID,14700.00,3-6938
6324,CASH,2025-04-13 19:29:00,PAID,20300.00,3-6937
6323,CARD,2025-04-13 19:20:00,PAID,33825.00,3-6936
6322,CARD,2025-04-13 18:54:00,PAID,19300.00,3-6935
6321,CARD,2025-04-13 18:53:00,PAID,9000.00,3-6934
6320,CARD,2025-04-13 18:52:00,PAID,11700.00,3-6933
6319,CARD,2025-04-13 18:52:00,PAID,20275.00,3-6932
6318,CARD,2025-04-13 18:50:00,PAID,35775.00,3-6931
6317,CARD,2025-04-13 18:48:00,PAID,8325.00,3-6930
6316,CARD,2025-04-13 18:47:00,PAID,36700.00,3-6929
6315,CARD,2025-04-13 18:45:00,PAID,31125.00,3-6928
6314,CARD,2025-04-13 18:44:00,PAID,27700.00,3-6927
6313,CASH,2025-04-13 18:40:00,PAID,2500.00,3-6926
6312,CASH,2025-04-13 18:40:00,PAID,6950.00,3-6925
6311,CARD,2025-04-13 18:04:00,PAID,28200.00,3-6924
6310,CARD,2025-04-13 17:04:00,PAID,6900.00,3-6923
6309,CARD,2025-04-13 15:48:00,PAID,13700.00,3-6922
6308,CARD,2025-04-12 23:00:00,PAID,10100.00,3-6921
6307,CASH,2025-04-12 22:01:00,PAID,20000.00,3-6920
6306,CARD,2025-04-12 21:59:00,PAID,22000.00,3-6919
6305,CARD,2025-04-12 21:38:00,PAID,11975.00,3-6918
6304,CARD,2025-04-12 21:37:00,PAID,20700.00,3-6917
6303,CARD,2025-04-12 21:37:00,PAID,21875.00,3-6916
6302,CARD,2025-04-12 21:01:00,PAID,18775.00,3-6915
6301,CARD,2025-04-12 21:00:00,PAID,8900.00,3-6914
6300,CASH,2025-04-12 20:59:00,PAID,33925.00,3-6913
6299,CARD,2025-04-12 20:51:00,PAID,67650.00,3-6912
6298,CARD,2025-04-12 20:35:00,PAID,18500.00,3-6911
6297,CARD,2025-04-12 20:29:00,PAID,10775.00,3-6910
6296,CARD,2025-04-12 19:42:00,PAID,26000.00,3-6909
6295,CARD,2025-04-12 19:35:00,PAID,21350.00,3-6908
6294,CARD,2025-04-12 19:34:00,PAID,19100.00,3-6907
6293,CARD,2025-04-12 19:22:00,PAID,33275.00,3-6906
6292,CARD,2025-04-12 19:06:00,PAID,25675.00,14-1016
6291,CARD,2025-04-12 18:23:00,PAID,6500.00,3-6905
6290,CARD,2025-04-12 17:37:00,PAID,12975.00,3-6904
6289,CASH,2025-04-12 16:51:00,PAID,28200.00,3-6903
6288,CARD,2025-04-12 16:08:00,PAID,10600.00,3-6902
6287,CARD,2025-04-11 23:23:00,PAID,18400.00,3-6901
6286,CASH,2025-04-11 22:48:00,PAID,0.00,3-6900
6285,CARD,2025-04-11 22:23:00,PAID,500.00,3-6899
6284,CARD,2025-04-11 22:18:00,PAID,24575.00,3-6898
6283,CARD,2025-04-11 22:17:00,PAID,8500.00,3-6897
6282,CARD,2025-04-11 22:16:00,PAID,12400.00,3-6896
6281,CASH,2025-04-11 22:07:00,PAID,32075.00,3-6895
6280,CASH,2025-04-11 21:30:00,PAID,1000.00,3-6894
6279,CARD,2025-04-11 21:29:00,PAID,19300.00,3-6893
6278,CARD,2025-04-11 21:07:00,PAID,23800.00,3-6892
6277,CARD,2025-04-11 20:55:00,PAID,15600.00,3-6891
6276,CARD,2025-04-11 20:54:00,PAID,23640.00,3-6890
6275,CARD,2025-04-11 20:53:00,PAID,11575.00,3-6889
6274,CARD,2025-04-11 20:12:00,PAID,26800.00,3-6888
6273,CARD,2025-04-11 20:00:00,PAID,20600.00,3-6887
6272,CARD,2025-04-11 19:56:00,PAID,23400.00,3-6886
6271,CARD,2025-04-11 19:52:00,PAID,21000.00,2-1109
6270,CARD,2025-04-11 19:50:00,PAID,19300.00,2-1108
6269,CARD,2025-04-11 19:49:00,PAID,16475.00,2-1107
6268,CARD,2025-04-11 19:46:00,PAID,12800.00,2-1106
6267,CASH,2025-04-11 19:20:00,PAID,34950.00,3-6885
6266,CARD,2025-04-11 19:18:00,PAID,19475.00,3-6884
6265,CARD,2025-04-11 19:13:00,PAID,12400.00,3-6883
6264,CARD,2025-04-11 19:09:00,PAID,22100.00,3-6882
6263,CASH,2025-04-11 19:02:00,PAID,15975.00,3-6881
6262,CARD,2025-04-11 18:40:00,PAID,12200.00,3-6880
6261,CARD,2025-04-11 18:06:00,PAID,11975.00,3-6879
6260,CARD,2025-04-11 17:55:00,PAID,34850.00,3-6878
6259,CARD,2025-04-11 17:45:00,PAID,18400.00,3-6877
6258,CASH,2025-04-10 19:16:00,PAID,0.00,2-1105
6257,SINPE,2025-04-10 19:15:00,PAID,17500.00,2-1104
6256,CARD,2025-04-10 19:10:00,PAID,16100.00,3-6876
6255,CARD,2025-04-09 21:44:00,PAID,750.00,14-1015
6254,CARD,2025-04-09 21:14:00,PAID,7500.00,14-1014
6253,CASH,2025-04-09 19:46:00,PAID,1120.00,14-1013
6252,CARD,2025-04-09 19:18:00,PAID,16900.00,14-1012
6251,CASH,2025-04-07 01:55:00,PAID,19400.00,3-6875
6250,CARD,2025-04-07 01:53:00,PAID,18800.00,3-6874
6249,CARD,2025-04-07 01:42:00,PAID,14600.00,3-6873
6248,CARD,2025-04-07 00:27:00,PAID,23550.00,3-6872
6247,CARD,2025-04-06 23:10:00,PAID,24600.00,3-6871
6246,CARD,2025-04-06 23:10:00,PAID,7900.00,3-6870
6245,CARD,2025-04-06 22:33:00,PAID,8750.00,3-6869
6244,CARD,2025-04-06 22:30:00,PAID,7100.00,3-6868
6243,CASH,2025-04-06 21:54:00,PAID,0.00,3-6867
6242,CASH,2025-04-06 21:45:00,PAID,23200.00,3-6866
6241,CARD,2025-04-06 21:45:00,PAID,14600.00,3-6865
6240,CARD,2025-04-06 21:38:00,PAID,31875.00,3-6864
6239,CARD,2025-04-06 21:31:00,PAID,5500.00,3-6863
6238,CARD,2025-04-06 21:29:00,PAID,25100.00,3-6862
6237,CARD,2025-04-06 21:19:00,PAID,14650.00,3-6861
6236,CARD,2025-04-06 21:17:00,PAID,33525.00,3-6860
6235,CARD,2025-04-06 21:15:00,PAID,16300.00,3-6859
6234,CARD,2025-04-06 21:12:00,PAID,29800.00,3-6858
6233,CARD,2025-04-06 21:11:00,PAID,17000.00,3-6857
6232,CARD,2025-04-06 21:11:00,PAID,22900.00,3-6856
6231,CARD,2025-04-06 21:11:00,PAID,45525.00,3-6855
6230,CARD,2025-04-06 20:59:00,PAID,20250.00,3-6854
6229,CARD,2025-04-06 20:57:00,PAID,21300.00,3-6853
6228,CASH,2025-04-06 20:56:00,PAID,12300.00,3-6852
6227,CARD,2025-04-06 20:54:00,PAID,23975.00,3-6851
6226,CARD,2025-04-06 20:52:00,PAID,29475.00,3-6850
6225,CASH,2025-04-06 20:50:00,PAID,18250.00,3-6849
6224,CARD,2025-04-06 20:50:00,PAID,25975.00,3-6848
6223,CARD,2025-04-06 20:50:00,PAID,50900.00,3-6847
6222,CASH,2025-04-06 20:39:00,PAID,19250.00,3-6846
6221,CARD,2025-04-06 20:38:00,PAID,18475.00,3-6845
6220,CARD,2025-04-06 20:37:00,PAID,17900.00,3-6844
6219,CARD,2025-04-06 20:36:00,PAID,12700.00,3-6843
6218,CARD,2025-04-06 20:30:00,PAID,13500.00,3-6842
6217,CARD,2025-04-06 20:29:00,PAID,26300.00,3-6841
6216,CARD,2025-04-06 20:29:00,PAID,25750.00,3-6840
6215,CARD,2025-04-06 20:28:00,PAID,16100.00,3-6839
6214,CARD,2025-04-06 20:10:00,PAID,17575.00,3-6838
6213,CASH,2025-04-06 20:07:00,PAID,12175.00,3-6837
6212,CARD,2025-04-06 19:57:00,PAID,28575.00,3-6836
6211,CARD,2025-04-06 19:52:00,PAID,27050.00,3-6835
6210,CARD,2025-04-06 19:48:00,PAID,34100.00,3-6834
6209,CARD,2025-04-06 19:48:00,PAID,14000.00,3-6833
6208,CARD,2025-04-06 19:47:00,PAID,47090.00,3-6832
6207,CARD,2025-04-06 19:43:00,PAID,28275.00,3-6831
6206,CASH,2025-04-06 19:42:00,PAID,10575.00,3-6830
6205,CARD,2025-04-06 19:42:00,PAID,15500.00,3-6829
6204,CARD,2025-04-06 19:41:00,PAID,18900.00,3-6828
6203,CARD,2025-04-06 19:40:00,PAID,27600.00,3-6827
6202,CARD,2025-04-06 19:40:00,PAID,8000.00,3-6826
6201,CARD,2025-04-06 19:38:00,PAID,6700.00,3-6825
6200,CARD,2025-04-06 19:38:00,PAID,20500.00,3-6824
6199,CARD,2025-04-06 19:37:00,PAID,37650.00,3-6823
6198,CARD,2025-04-06 19:37:00,PAID,21300.00,3-6822
6197,CARD,2025-04-06 19:36:00,PAID,18800.00,3-6821
6196,CARD,2025-04-06 19:07:00,PAID,30475.00,3-6820
6195,CARD,2025-04-06 19:01:00,PAID,39350.00,3-6819
6194,CARD,2025-04-06 19:00:00,PAID,50225.00,3-6818
6193,CASH,2025-04-06 18:53:00,PAID,14900.00,3-6817
6192,CARD,2025-04-06 17:45:00,PAID,23100.00,3-6816
6191,CARD,2025-04-05 22:06:00,PAID,14075.00,3-6815
6190,CASH,2025-04-05 22:05:00,PAID,0.00,2-1103
6189,CARD,2025-04-05 21:17:00,PAID,58240.00,3-6814
6188,CASH,2025-04-05 21:06:00,PAID,25450.00,3-6813
6187,CARD,2025-04-05 20:37:00,PAID,21300.00,3-6812
6186,CARD,2025-04-05 20:25:00,PAID,6500.00,3-6811
6185,CASH,2025-04-05 20:24:00,PAID,8300.00,3-6810
6184,CARD,2025-04-05 20:18:00,PAID,39300.00,3-6809
6183,CARD,2025-04-05 20:02:00,PAID,27475.00,3-6808
6182,CARD,2025-04-05 19:15:00,PAID,18200.00,3-6807
6181,CASH,2025-04-05 19:11:00,PAID,22675.00,3-6806
6180,CARD,2025-04-05 18:47:00,PAID,7075.00,3-6805
6179,CARD,2025-04-05 18:46:00,PAID,7075.00,3-6804
6178,CARD,2025-04-05 18:46:00,PAID,6800.00,3-6803
6177,CARD,2025-04-04 20:33:00,PAID,18600.00,3-6802
6176,CARD,2025-04-04 19:30:00,PAID,2500.00,3-6801
6175,CARD,2025-04-04 19:00:00,PAID,31500.00,3-6800
6174,CASH,2025-04-04 18:53:00,PAID,7075.00,3-6799
6173,CARD,2025-04-04 18:52:00,PAID,26625.00,3-6798
6172,CARD,2025-04-03 20:50:00,PAID,12975.00,3-6797
6171,CARD,2025-04-03 20:11:00,PAID,26600.00,3-6796
6170,CARD,2025-04-03 20:08:00,PAID,13475.00,3-6795
6169,CASH,2025-04-03 19:34:00,PAID,15725.00,3-6794
6168,CARD,2025-04-03 18:51:00,PAID,7900.00,3-6793
6167,CARD,2025-04-02 22:02:00,PAID,11575.00,3-6792
6166,CARD,2025-04-01 22:13:00,PAID,2200.00,3-6791
6165,CASH,2025-04-01 19:55:00,PAID,13500.00,3-6790
6164,CARD,2025-03-31 20:10:00,PAID,13775.00,3-6789
6163,CARD,2025-03-31 01:41:00,PAID,19740.00,3-6788
6162,CASH,2025-03-31 00:20:00,PAID,24125.00,3-6787
6161,CARD,2025-03-31 00:00:00,PAID,6950.00,3-6786
6160,CARD,2025-03-31 00:00:00,PAID,3500.00,3-6785
6159,CARD,2025-03-30 23:59:00,PAID,3700.00,3-6784
6158,CARD,2025-03-30 23:58:00,PAID,4250.00,3-6783
6157,CARD,2025-03-30 23:57:00,PAID,5075.00,3-6782
6156,CARD,2025-03-30 23:57:00,PAID,5100.00,3-6781
6155,CASH,2025-03-30 23:56:00,PAID,4900.00,3-6780
6154,CARD,2025-03-30 23:54:00,PAID,28425.00,3-6779
6153,CARD,2025-03-30 23:49:00,PAID,14800.00,3-6778
6152,CARD,2025-03-30 23:19:00,PAID,15950.00,3-6777
6151,CARD,2025-03-30 23:06:00,PAID,17900.00,3-6776
6150,CASH,2025-03-30 23:05:00,PAID,25225.00,3-6775
6149,CARD,2025-03-30 22:46:00,PAID,23975.00,3-6774
6148,CARD,2025-03-30 22:46:00,PAID,20000.00,3-6773
6147,CARD,2025-03-30 22:45:00,PAID,8050.00,3-6772
6146,CARD,2025-03-30 22:32:00,PAID,22250.00,3-6771
6145,CARD,2025-03-30 22:24:00,PAID,17325.00,3-6770
6144,CARD,2025-03-30 22:19:00,PAID,11200.00,3-6769
6143,CARD,2025-03-30 22:18:00,PAID,52785.00,3-6768
6142,CARD,2025-03-30 22:09:00,PAID,16000.00,3-6767
6141,CARD,2025-03-30 22:06:00,PAID,35200.00,3-6766
6140,CARD,2025-03-30 22:05:00,PAID,20350.00,3-6765
6139,CARD,2025-03-30 22:05:00,PAID,24600.00,3-6764
6138,CARD,2025-03-30 21:54:00,PAID,15725.00,3-6763
6137,CARD,2025-03-30 21:53:00,PAID,51375.00,3-6762
6136,CARD,2025-03-30 21:49:00,PAID,24600.00,3-6761
6135,CARD,2025-03-30 21:43:00,PAID,44975.00,3-6760
6134,CARD,2025-03-30 21:37:00,PAID,8425.00,3-6759
6133,CARD,2025-03-30 21:31:00,PAID,19800.00,3-6758
6132,CASH,2025-03-30 21:31:00,PAID,12400.00,3-6757
6131,CARD,2025-03-30 21:30:00,PAID,13400.00,3-6756
6130,CARD,2025-03-30 21:27:00,PAID,32750.00,3-6755
6129,CARD,2025-03-30 21:16:00,PAID,57825.00,3-6754
6128,CARD,2025-03-30 21:10:00,PAID,29150.00,3-6753
6127,CARD,2025-03-30 21:05:00,PAID,9075.00,3-6752
6126,CARD,2025-03-30 21:05:00,PAID,7275.00,3-6751
6125,CARD,2025-03-30 21:05:00,PAID,14775.00,3-6750
6124,CARD,2025-03-30 21:05:00,PAID,16350.00,3-6749
6123,CARD,2025-03-30 21:00:00,PAID,12600.00,3-6748
6122,CARD,2025-03-30 20:58:00,PAID,20025.00,3-6747
6121,CARD,2025-03-30 20:54:00,PAID,45515.00,3-6746
6120,CASH,2025-03-30 20:37:00,PAID,24875.00,3-6745
6119,CARD,2025-03-30 20:37:00,PAID,16100.00,3-6744
6118,CARD,2025-03-30 20:36:00,PAID,14475.00,3-6743
6117,CARD,2025-03-30 20:36:00,PAID,13575.00,3-6742
6116,CARD,2025-03-30 20:20:00,PAID,37700.00,3-6741
6115,CARD,2025-03-30 20:15:00,PAID,22640.00,3-6740
6114,CARD,2025-03-30 20:08:00,PAID,29575.00,3-6739
6113,CARD,2025-03-30 19:59:00,PAID,13350.00,3-6738
6112,CARD,2025-03-30 19:58:00,PAID,18700.00,3-6737
6111,CARD,2025-03-30 19:55:00,PAID,20075.00,3-6736
6110,CARD,2025-03-30 19:46:00,PAID,38925.00,3-6735
6109,CARD,2025-03-30 19:35:00,PAID,17200.00,3-6734
6108,CARD,2025-03-30 19:35:00,PAID,11375.00,3-6733
6107,CARD,2025-03-30 19:31:00,PAID,12300.00,3-6732
6106,CARD,2025-03-30 19:31:00,PAID,54875.00,3-6731
6105,CASH,2025-03-30 19:24:00,PAID,14775.00,3-6730
6104,CARD,2025-03-30 19:06:00,PAID,29500.00,3-6729
6103,CARD,2025-03-30 19:06:00,PAID,21600.00,3-6728
6102,CARD,2025-03-30 19:04:00,PAID,10225.00,3-6727
6101,CARD,2025-03-30 18:30:00,PAID,32150.00,3-6726
6100,CARD,2025-03-30 18:23:00,PAID,14175.00,3-6725
6099,CASH,2025-03-30 18:15:00,PAID,13075.00,3-6724
6098,CASH,2025-03-30 17:25:00,PAID,14400.00,3-6723
6097,CARD,2025-03-30 16:40:00,PAID,6800.00,3-6722
6096,CASH,2025-03-30 16:32:00,PAID,9300.00,3-6721
6095,CARD,2025-03-30 15:58:00,PAID,8500.00,3-6720
6094,CARD,2025-03-30 15:53:00,PAID,12900.00,3-6719
6093,CARD,2025-03-30 00:40:00,PAID,12350.00,3-6718
6092,CASH,2025-03-30 00:37:00,PAID,250.00,3-6717
6091,CASH,2025-03-30 00:36:00,PAID,6275.00,3-6716
6090,CARD,2025-03-30 00:33:00,PAID,22750.00,3-6715
6089,CARD,2025-03-29 23:51:00,PAID,13200.00,3-6714
6088,CARD,2025-03-29 23:48:00,PAID,7550.00,3-6713
6087,CARD,2025-03-29 22:42:00,PAID,9000.00,3-6712
6086,CASH,2025-03-29 22:32:00,PAID,8500.00,3-6711
6085,CARD,2025-03-29 22:28:00,PAID,38100.00,3-6710
6084,CARD,2025-03-29 22:19:00,PAID,11300.00,3-6709
6083,CARD,2025-03-29 22:12:00,PAID,25125.00,3-6708
6082,CARD,2025-03-29 21:29:00,PAID,7300.00,3-6707
6081,CARD,2025-03-29 21:27:00,PAID,52125.00,3-6706
6080,CARD,2025-03-29 21:19:00,PAID,17340.00,3-6705
6079,CARD,2025-03-29 21:18:00,PAID,3600.00,3-6704
6078,CARD,2025-03-29 21:17:00,PAID,10600.00,3-6703
6077,CARD,2025-03-29 21:07:00,PAID,48600.00,3-6702
6076,CARD,2025-03-29 20:43:00,PAID,9300.00,3-6701
6075,CARD,2025-03-29 20:42:00,PAID,24100.00,3-6700
6074,CASH,2025-03-29 20:40:00,PAID,17900.00,3-6699
6073,CARD,2025-03-29 20:25:00,PAID,8000.00,3-6698
6072,CARD,2025-03-29 20:25:00,PAID,6900.00,3-6697
6071,CARD,2025-03-29 20:24:00,PAID,14000.00,3-6696
6070,CARD,2025-03-29 19:57:00,PAID,23540.00,3-6695
6069,CARD,2025-03-29 19:54:00,PAID,16475.00,3-6694
6068,CARD,2025-03-29 19:53:00,PAID,13900.00,3-6693
6067,CARD,2025-03-29 19:53:00,PAID,5700.00,3-6692
6066,CASH,2025-03-29 19:45:00,PAID,0.00,2-1102
6065,CARD,2025-03-29 19:39:00,PAID,11100.00,3-6691
6064,CARD,2025-03-29 19:06:00,PAID,25225.00,3-6690
6063,CARD,2025-03-29 18:29:00,PAID,25800.00,3-6689
6062,CARD,2025-03-29 18:28:00,PAID,25800.00,3-6688
6061,CARD,2025-03-28 21:45:00,PAID,17475.00,3-6687
6060,CARD,2025-03-28 19:32:00,PAID,33300.00,3-6686
6059,CARD,2025-03-27 23:41:00,PAID,2500.00,3-6685
6058,CARD,2025-03-27 20:36:00,PAID,14000.00,3-6684
6057,CASH,2025-03-27 20:35:00,PAID,7000.00,3-6683
6056,CARD,2025-03-27 20:32:00,PAID,22000.00,3-6682
6055,CARD,2025-03-27 19:51:00,PAID,1120.00,3-6681
6054,CARD,2025-03-26 23:22:00,PAID,26400.00,3-6680
6053,CARD,2025-03-26 20:24:00,PAID,21100.00,3-6679
6052,CARD,2025-03-24 19:13:00,PAID,16850.00,3-6678
6051,CARD,2025-03-24 18:36:00,PAID,23800.00,3-6677
6050,CARD,2025-03-24 00:55:00,PAID,7600.00,3-6676
6049,CARD,2025-03-23 23:58:00,PAID,41400.00,3-6675
6048,CARD,2025-03-23 22:57:00,PAID,21800.00,3-6674
6047,CASH,2025-03-23 22:29:00,PAID,8000.00,3-6673
6046,CARD,2025-03-23 22:04:00,PAID,16200.00,3-6672
6045,CARD,2025-03-23 22:00:00,PAID,26800.00,3-6671
6044,CASH,2025-03-23 21:42:00,PAID,18900.00,3-6670
6043,CARD,2025-03-23 21:40:00,PAID,20050.00,3-6669
6042,CASH,2025-03-23 21:40:00,PAID,3000.00,3-6668
6041,CARD,2025-03-23 21:39:00,PAID,3300.00,3-6667
6040,CARD,2025-03-23 21:26:00,PAID,14200.00,3-6666
6039,CARD,2025-03-23 21:11:00,PAID,17175.00,3-6665
6038,CARD,2025-03-23 21:07:00,PAID,43750.00,3-6664
6037,CARD,2025-03-23 21:06:00,PAID,17300.00,3-6663
6036,CARD,2025-03-23 20:50:00,PAID,6500.00,3-6662
6035,CARD,2025-03-23 20:49:00,PAID,17600.00,3-6661
6034,CARD,2025-03-23 20:47:00,PAID,13000.00,3-6660
6033,CARD,2025-03-23 20:42:00,PAID,32475.00,3-6659
6032,CARD,2025-03-23 20:38:00,PAID,29250.00,3-6658
6031,CARD,2025-03-23 20:33:00,PAID,4250.00,3-6657
6030,CARD,2025-03-23 20:32:00,PAID,23675.00,3-6656
6029,CARD,2025-03-23 20:29:00,PAID,22800.00,3-6655
6028,CARD,2025-03-23 20:28:00,PAID,17700.00,3-6654
6027,CARD,2025-03-23 20:24:00,PAID,26100.00,3-6653
6026,CARD,2025-03-23 20:22:00,PAID,19800.00,3-6652
6025,CARD,2025-03-23 20:21:00,PAID,16500.00,3-6651
6024,CARD,2025-03-23 20:16:00,PAID,26375.00,3-6650
6023,CASH,2025-03-23 20:15:00,PAID,3800.00,3-6649
6022,CARD,2025-03-23 20:12:00,PAID,6700.00,3-6648
6021,CARD,2025-03-23 20:12:00,PAID,3500.00,3-6647
6020,CARD,2025-03-23 20:11:00,PAID,29540.00,3-6646
6019,CARD,2025-03-23 20:09:00,PAID,14525.00,3-6645
6018,CARD,2025-03-23 20:05:00,PAID,14500.00,3-6644
6017,CASH,2025-03-23 20:03:00,PAID,15875.00,3-6643
6016,CARD,2025-03-23 19:56:00,PAID,23300.00,3-6642
6015,CARD,2025-03-23 19:43:00,PAID,58700.00,3-6641
6014,CARD,2025-03-23 19:37:00,PAID,21500.00,3-6640
6013,CARD,2025-03-23 19:32:00,PAID,24200.00,3-6639
6012,CARD,2025-03-23 19:30:00,PAID,37440.00,3-6638
6011,CARD,2025-03-23 19:25:00,PAID,24875.00,3-6637
6010,CASH,2025-03-23 19:09:00,PAID,23350.00,3-6636
6009,CARD,2025-03-23 18:57:00,PAID,14900.00,3-6635
6008,CASH,2025-03-23 18:49:00,PAID,0.00,3-6634
6007,CARD,2025-03-23 18:45:00,PAID,22300.00,3-6633
6006,CARD,2025-03-23 18:44:00,PAID,18850.00,3-6632
6005,CASH,2025-03-23 18:30:00,PAID,18175.00,3-6631
6004,CASH,2025-03-23 18:29:00,PAID,9100.00,3-6630
6003,CARD,2025-03-23 18:28:00,PAID,18700.00,3-6629
6002,CARD,2025-03-23 18:28:00,PAID,7075.00,3-6628
6001,CARD,2025-03-23 18:26:00,PAID,29200.00,3-6627
6000,CARD,2025-03-23 17:29:00,PAID,16100.00,3-6626
5999,CARD,2025-03-23 16:17:00,PAID,2400.00,3-6625
5998,CASH,2025-03-22 22:46:00,PAID,0.00,2-1101
5997,CARD,2025-03-22 22:35:00,PAID,6300.00,3-6624
5996,CARD,2025-03-22 22:28:00,PAID,24540.00,3-6623
5995,CARD,2025-03-22 22:27:00,PAID,9300.00,3-6622
5994,CASH,2025-03-22 22:00:00,PAID,2400.00,3-6621
5993,CASH,2025-03-22 21:17:00,PAID,38300.00,3-6620
5992,CARD,2025-03-22 20:41:00,PAID,18200.00,3-6619
5991,CASH,2025-03-22 20:35:00,PAID,2100.00,3-6618
5990,CARD,2025-03-22 20:32:00,PAID,17100.00,3-6617
5989,CARD,2025-03-22 20:25:00,PAID,16100.00,3-6616
5988,CARD,2025-03-22 20:18:00,PAID,13800.00,3-6615
5987,CARD,2025-03-22 19:48:00,PAID,18025.00,3-6614
5986,CARD,2025-03-22 19:25:00,PAID,72150.00,3-6613
5985,CARD,2025-03-22 19:21:00,PAID,66100.00,3-6612
5984,CARD,2025-03-22 18:41:00,PAID,18800.00,3-6611
5983,CARD,2025-03-22 18:39:00,PAID,22800.00,3-6610
5982,CASH,2025-03-22 18:31:00,PAID,28150.00,3-6609
5981,CARD,2025-03-22 18:18:00,PAID,15125.00,3-6608
5980,CASH,2025-03-22 15:55:00,PAID,14350.00,3-6607
5979,CARD,2025-03-20 23:36:00,PAID,11400.00,3-6606
5978,CARD,2025-03-20 23:29:00,PAID,17400.00,3-6605
5977,CASH,2025-03-20 19:34:00,PAID,16200.00,3-6604
5976,CASH,2025-03-19 23:23:00,PAID,350.00,3-6603
5975,CARD,2025-03-19 22:55:00,PAID,8000.00,3-6602
5974,CASH,2025-03-19 19:47:00,PAID,1120.00,3-6601
5973,CARD,2025-03-19 19:34:00,PAID,20500.00,3-6600
5972,CASH,2025-03-18 23:44:00,PAID,13400.00,3-6599
5971,CARD,2025-03-18 22:21:00,PAID,11300.00,3-6598
5970,CASH,2025-03-18 19:57:00,PAID,1120.00,3-6597
5969,CARD,2025-03-18 19:03:00,PAID,20275.00,3-6596
5968,CARD,2025-03-17 23:22:00,PAID,5950.00,3-6595
5967,CASH,2025-03-17 23:08:00,PAID,12175.00,3-6594
